ptc_key,wave,hh_id,ptc_id,out_temp_24h,out_dew_24h,rh_24h,out_temp_season,out_dew_season,rh_season
PT20180735011,1,HH20180735,PT2018073501,0.673190160222997,-22.3159824703402,16.0311848772073,-1.60295222452161,-18.7789737209722,25.6955928844073
PT20180735012,2,HH20180735,PT2018073501,-1.5084727997127,-13.727746975461,38.8663168076809,-1.13587482923228,-12.5540161754319,41.5932590564214
PT20180736001,1,HH20180736,PT2018073600,0.664549681645574,-22.315969305105,16.041196608188,-1.61175053606803,-18.7790033913381,25.712147228014
PT20180738001,1,HH20180738,PT2018073800,1.07914522803735,-19.703832547846,19.5366486380265,-1.99471068047903,-18.7726112023214,26.4616515198158
PT20180738011,1,HH20180738,PT2018073801,1.07914522803735,-19.703832547846,19.5366486380265,-1.99471068047903,-18.7726112023214,26.4616515198158
PT20180738012,2,HH20180738,PT2018073801,-3.69332265918833,-17.1029390684707,34.5692701967701,-1.53802254436895,-12.5026631925241,43.0156861098207
PT20180738014,4,HH20180738,PT2018073801,-4.43467479012659,-10.2543193999794,63.8384459831737,-3.10696267729765,-16.346948592226,35.249591055043
PT20180739001,1,HH20180739,PT2018073900,1.09066848667824,-19.7037540744379,19.5206057894822,-1.98150840183582,-18.7725214036998,26.4361118176291
PT20180739002,2,HH20180739,PT2018073900,-3.67992941087315,-17.1029998518835,34.5344932250173,-1.52412513134225,-12.5019390798178,42.9743127741809
PT20180739004,4,HH20180739,PT2018073900,-9.75789649929943,-24.5628369161822,28.814173290818,-3.09801825195918,-16.3465452926905,35.2273236609389
PT20180740001,1,HH20180740,PT2018074000,1.06455705800321,-19.7034496331694,19.5577895981771,-2.00319100902468,-18.77245978852,26.4785426781095
PT20180741001,1,HH20180741,PT2018074100,1.07266514106005,-19.7035316000834,19.5462560162193,-1.99623728990313,-18.7724711380101,26.4649456073293
PT20180741002,2,HH20180741,PT2018074100,-3.70289605100572,-17.104000956364,34.5909437856117,-1.54510183845007,-12.5018196518655,43.040984419023
PT20180741004,4,HH20180741,PT2018074100,-4.44038897226984,-10.2564118216237,63.8553359539677,-3.11179613792921,-16.3465021236246,35.2635835664621
PT20180742001,1,HH20180742,PT2018074200,1.07429645316104,-19.703509002977,19.5440020285152,-1.99417228699168,-18.7724521545122,26.4609596419115
PT20180742002,2,HH20180742,PT2018074200,-3.66828325709828,-17.1020581332656,34.5071641225434,-1.51467331849173,-12.5026551891967,42.9420166826422
PT20180742004,4,HH20180742,PT2018074200,-9.76292144166941,-24.5652876150608,28.8192335614549,-3.1007595113038,-16.3462302419221,35.235434733312
PT20180743001,1,HH20180743,PT2018074300,-6.11159905984518,-19.9262080470772,32.6461622206364,-2.65805931067961,-18.9099514563107,27.4682888766981
PT20180743002,2,HH20180743,PT2018074300,-5.52840378350705,-17.1697549502194,39.4736642717073,-1.96531258711217,-13.6124105011933,40.5739790176719
PT20180743004,4,HH20180743,PT2018074300,0.785619971864903,-10.8778673912203,41.3705321469772,-3.7628332189781,-16.9333333333333,35.2471893413384
PT20180744001,1,HH20180744,PT2018074400,-9.98717614851988,-17.1376763097798,55.889556023222,-4.02504165119197,-18.3703654426049,31.8440141404595
PT20180744002,2,HH20180744,PT2018074400,-7.99137954733008,-13.6240071221811,63.9261440403025,-3.13318041459312,-12.9387142505323,46.7254801777902
PT20180744004,4,HH20180744,PT2018074400,-5.54268013078111,-11.830078426231,61.2338370303073,-4.77570419134945,-16.1674489555461,40.546264526388
PT20180745001,1,HH20180745,PT2018074500,-9.29200182220126,-20.5121462843257,39.6927236648255,-2.36568281067961,-18.9099514563107,26.8800455043724
PT20180745002,2,HH20180745,PT2018074500,-13.2296858562885,-24.2624183407125,39.0636474060351,-1.67190908711217,-13.6124105011933,39.7070041510151
PT20180745004,4,HH20180745,PT2018074500,-3.46802241351181,-10.6940314315731,57.3454839803018,-3.3568497189781,-16.9333333333333,34.1944205250902
PT20180746001,1,HH20180746,PT2018074600,-13.0895107335479,-30.3944704105529,21.959793203125,-3.16734656681559,-18.4681084999824,29.6205790234895
PT20180746002,2,HH20180746,PT2018074600,-8.59022149191459,-16.1007929097133,54.6253078753041,-2.30393543947094,-13.0608352876682,43.5060478573
PT20180746012,2,HH20180746,PT2018074601,-8.33159848071761,-17.9229007680516,45.9514838141397,-2.30393543947094,-13.0608352876682,43.5060478573
PT20180747001,1,HH20180747,PT2018074700,-13.9501990627591,-34.5964531602346,15.6914334764114,-2.05469169528855,-18.5401356373123,27.1098902090443
PT20180747002,2,HH20180747,PT2018074700,-4.73025079380809,-15.7767916600918,41.7404370829116,-1.23062764455055,-13.1508829065415,39.9098921626853
PT20180747004,4,HH20180747,PT2018074700,-3.0669399096375,-11.0578216137925,54.0710289191627,-2.88320964332651,-16.408606849377,34.49033852361
